"SR","FRic","FEve","FDiv","FDis","RaoQ","kde.alpha","kde.evenness","kde.dispersion","sev.blueplots","n_trait","traits","mean_cor","min_cor","max_cor"
3,0.0290044352633127,0.655035783725442,0.821149191950475,0.446607670213369,0.246866672333871,0.0225307911498368,0.801559642978207,0.0857660374717673,"2 N 3",5,8,NA,NA,NA
5,4.34678890729815,0.182865576965563,0.622252949963308,0.655504715432043,1.35118557289056,0.253261036817282,0.471557957669698,0.350347748698697,"5 W 1",5,8,NA,NA,NA
2,NA,NA,NA,0.509682383750352,0.261167064428118,0.0341049317938564,0.908422705470803,0.103811560680065,"1 E 1",5,8,NA,NA,NA
2,NA,NA,NA,0.31756971571595,0.102806413296805,3.15723000643809e-05,0.890683830095522,0.00389320411975581,"4 N 1",5,8,NA,NA,NA
3,0.00734573270753928,0.780702260508482,0.918446360186684,0.220604867817796,0.124563675061473,0.0118269199800635,0.477196646447481,0.0643058417659694,"5 N 1",5,8,NA,NA,NA
2,NA,NA,NA,0.366658824863783,0.187880162213418,0.0327118440152556,0.783135328526326,0.101098881007705,"4 N 3",5,8,NA,NA,NA
4,0.238939653435806,0.36822665131918,0.637161429280442,0.361681470773673,0.217321584550903,0.0442415682958497,0.523280969672191,0.110004000507414,"1 N 1",5,8,NA,NA,NA
9,12.9042435719616,0.677567323873085,0.882319639572237,1.2968562408394,2.89161252797093,0.48176608622373,0.445378627953719,0.388874399137775,"4 E 3",5,8,NA,NA,NA
3,0.652621021804852,0.324391675120701,0.660140786110478,0.636230066478227,0.604796655236002,0.123410429000198,0.651937168115359,0.225995745882923,"3 W 1",5,8,NA,NA,NA
3,0.0290044352633127,0.772496197551487,0.739752111076032,0.494632941459823,0.259026039640192,0.0228153094073381,0.839049678445152,0.0844988697168103,"2 E 3",5,8,NA,NA,NA
2,NA,NA,NA,0.0639847743442854,0.0327865278776785,0.0264141642458614,0.601954187423143,0.0884765101520327,"2 W 3",5,8,NA,NA,NA
3,0.700642102425765,0.284774195177592,0.62991825275578,0.534598939871026,0.345414829449907,0.257954594424148,0.583217293880991,0.293411486038467,"3 E 3",5,8,NA,NA,NA
5,0.402436465580696,0.634389390963713,0.667884337452375,0.560404327297023,0.374215754116785,0.0240322306212014,0.53641550764318,0.081560574064381,"5 E 1",5,9,NA,NA,NA
5,7.53451433362022,0.487128582957372,0.926917347305685,1.00949035167173,2.19353441143237,0.426403969861551,0.609122008194414,0.364752112904741,"4 W 1",5,9,NA,NA,NA
5,1.94912412646483,0.258881746268585,0.941951428522109,0.864283660200726,1.76596969509388,0.0886287376869227,0.590264754117277,0.369205138148563,"2 W 1",5,9,NA,NA,NA
8,3.3096634191808,0.285347380223299,0.478127650363611,0.766552388827681,0.744226005760567,0.157141361530171,0.451843689042082,0.222871058276616,"5 N 3",5,9,NA,NA,NA
2,NA,NA,NA,0.320415614913468,0.164185055038958,0.0308028152307835,0.762752301785689,0.0939152559270869,"5 E 3",5,9,NA,NA,NA
2,NA,NA,NA,0.0399066896282038,0.035040594783814,0.0737133214023873,0.587068417095599,0.141555414979691,"1 E 3",5,9,NA,NA,NA
3,0.0795273390034036,0.903401255531012,0.904294531778677,0.353656671116437,0.212289920566233,0.0172984790720722,0.759337319820037,0.0737336218927647,"2 E 1",5,9,NA,NA,NA
3,0.220046008476866,0.320460441224345,0.721988254301334,0.452024537922998,0.233978845450079,0.0919703410930103,0.578619696508641,0.162187023513218,"3 E 1",5,9,NA,NA,NA
2,NA,NA,NA,0.497926050378771,0.255143670226083,0.0326727027007703,0.882848563281143,0.0970347218353858,"2 N 1",5,9,NA,NA,NA
3,0.713001537125046,0.333564143005425,0.633391517801126,0.570940190994671,0.493770490144388,0.188103420074993,0.553932399695602,0.28727978551643,"3 N 1",5,9,NA,NA,NA
4,0.515985081450423,0.620689560192762,0.839406902950234,0.49969380716869,0.381620803115686,0.0583196036486235,0.523304759614775,0.125659012928795,"1 W 3",5,9,NA,NA,NA
4,1.50033997580532,0.0850965973362228,0.893031972426727,0.695620617260128,1.20414372846176,0.189917939887901,0.510702795670851,0.355309668057498,"3 W 3",5,9,NA,NA,NA
2,NA,NA,NA,0.357407911972707,0.183140380703498,0.0310667234239336,0.782879423142373,0.0967132615922236,"3 N 3",5,9,NA,NA,NA
5,0.583092045178224,0.166407595005169,0.739020439274445,0.590578168481,0.393315739942992,0.04843185690326,0.508401513068284,0.116718248731377,"1 W 1",5,9,NA,NA,NA
2,NA,NA,NA,0.185485676414024,0.239018273080059,0.0824232814499865,0.623322099206947,0.284096228834815,"5 W 3",5,9,NA,NA,NA
6,0.620551507174396,0.204534247205604,0.75830922103855,1.2409410685381,1.66104597779939,0.0672318796826543,0.608901949015804,0.262453300769359,"4 E 1",5,9,NA,NA,NA
3,0.0795273390034036,0.461804760850446,0.653652394343168,0.457075709594243,0.270947803431554,0.0177511162711898,0.800068691498324,0.0753685948147717,"2 N 3",5,9,NA,NA,NA
5,2.66169755866017,0.188023395858451,0.735766708848843,0.742464028841934,1.51505080460508,0.179395543361304,0.484317946384805,0.347196576553444,"5 W 1",5,9,NA,NA,NA
2,NA,NA,NA,0.509683752237645,0.261168466886983,0.0327562969039762,0.897822927531358,0.0968828260148862,"1 E 1",5,9,NA,NA,NA
2,NA,NA,NA,0.51516648214089,0.270543588041592,0.00444009047401733,0.897064355956495,0.0548892728549392,"4 N 1",5,9,NA,NA,NA
3,0.0988618764125481,0.945204337142793,0.627925745892973,0.25519591536922,0.15584937050186,0.0201561991477141,0.582760599487629,0.0738419104840404,"5 N 1",5,9,NA,NA,NA
2,NA,NA,NA,0.3666598093356,0.187881171123939,0.0312458327757673,0.785387950784227,0.0966785527904598,"4 N 3",5,9,NA,NA,NA
4,0.186692275477742,0.413132801070575,0.647787543242494,0.38204499051909,0.251333544591505,0.0357408153220709,0.565809303363945,0.0969898165189605,"1 N 1",5,9,NA,NA,NA
9,13.3409253346135,0.728445740689378,0.862574250452628,1.32375990069624,3.06217812642117,0.471251325231387,0.398709088987866,0.385537252165978,"4 E 3",5,9,NA,NA,NA
3,0.60141299979274,0.304124168814966,0.654972606683297,0.653632016608694,0.667980825711237,0.117644849134693,0.65684877132539,0.23046646693969,"3 W 1",5,9,NA,NA,NA
3,0.0795273390034036,0.559016993998319,0.702033999126435,0.498038395552132,0.266985844057298,0.0181757470954191,0.835275780199078,0.0754597994924355,"2 E 3",5,9,NA,NA,NA
2,NA,NA,NA,0.0639849461421607,0.0327867039402949,0.025334356404816,0.605520469574795,0.0860006095783134,"2 W 3",5,9,NA,NA,NA
3,0.558213636318256,0.293194430925821,0.625719140650916,0.533767229264877,0.340461241807996,0.137868096947364,0.589485715841945,0.266623160997228,"3 E 3",5,9,NA,NA,NA
5,0.613908894204578,0.847168033889264,0.448483666172351,0.634220349058114,0.564843118876318,0.064086284905381,0.780085921425636,0.14053409639039,"5 E 1",5,10,NA,NA,NA
5,2.69826384204256,0.571331676701593,0.950243252500632,0.762535780808129,1.11039915227296,0.256142370183689,0.365402696186422,0.28037802856419,"4 W 1",5,10,NA,NA,NA
5,5.29598238536053,0.43520920303114,0.859820821314708,0.788157742761615,1.28795745048113,0.383138927823923,0.544643583478779,0.373153371749976,"2 W 1",5,10,NA,NA,NA
8,10.0506615693535,0.236497711845333,0.879682080007297,0.835152463143005,1.03894814612151,0.362109512271617,0.285039590003689,0.309977885059903,"5 N 3",5,10,NA,NA,NA
2,NA,NA,NA,0.628037117511429,0.630778527723478,0.0451512106020692,0.760166922780754,0.110825317092557,"5 E 3",5,10,NA,NA,NA
2,NA,NA,NA,0.0555796118543392,0.0679690315075878,0.0173242010043497,0.461782148071157,0.199411277680251,"1 E 3",5,10,NA,NA,NA
3,0.069282743220413,0.874840991863827,0.229883687385739,0.650451699031222,0.732026486741275,0.0728775637177986,0.692167623768232,0.142686330263775,"2 E 1",5,10,NA,NA,NA
3,0.411176844487788,0.847286900248689,0.458554512834009,0.883590104716914,0.8888501741289,0.0866437853999824,0.587603285015643,0.162620549269839,"3 E 1",5,10,NA,NA,NA
2,NA,NA,NA,0.975970042840099,0.980230195890761,0.0480693051302943,0.873319903562967,0.115613937709268,"2 N 1",5,10,NA,NA,NA
3,0.973313369292125,0.450462397914147,0.632118816002666,1.03452647270205,1.18174656097605,0.158183565240139,0.597744291176024,0.280717997368055,"3 N 1",5,10,NA,NA,NA
4,1.08267771916974,0.60424603060886,0.936788076354724,0.879093566083933,1.13788979764782,0.112612364648456,0.596796491650759,0.172624843443911,"1 W 3",5,10,NA,NA,NA
4,3.83833403354803,0.658223976778616,0.704729940671675,1.10495253779874,1.47319516911446,0.372862324426033,0.504899338694662,0.353317622016515,"3 W 3",5,10,NA,NA,NA
2,NA,NA,NA,0.700544618812467,0.703602527522732,0.0458029118322811,0.775504002817068,0.111961268828826,"3 N 3",5,10,NA,NA,NA
5,1.15196046239015,0.431378130926198,0.643983592455181,1.08828174245716,1.31151917377628,0.0922165263779866,0.560641330036062,0.159751412493831,"1 W 1",5,10,NA,NA,NA
2,NA,NA,NA,0.169446033450909,0.199467967251195,0.169954027254083,0.488908719736042,0.260092249247864,"5 W 3",5,10,NA,NA,NA
6,4.17994440213284,0.220705520064899,0.615151597051318,1.30018207030244,1.78002496911435,0.294758191998915,0.44704094969002,0.296451132299111,"4 E 1",5,10,NA,NA,NA
3,0.069282743220413,0.63825533859677,0.698915591195932,0.897127601064083,1.01257604994467,0.0760505002685489,0.6530107495196,0.146214827460269,"2 N 3",5,10,NA,NA,NA
5,6.96474623713901,0.465037661618364,0.580247753412141,0.755524520357136,1.27654017265416,0.487439677653369,0.462612688737342,0.37263885647158,"5 W 1",5,10,NA,NA,NA
2,NA,NA,NA,0.999015964575219,1.00337671410884,0.0480386011849065,0.899555249315205,0.115248848070824,"1 E 1",5,10,NA,NA,NA
2,NA,NA,NA,0.646796120742247,0.426458583684696,0.030711131672727,0.892296425958133,0.111964271188144,"4 N 1",5,10,NA,NA,NA
3,0.0917537928511689,0.868162698421205,0.243365225415549,0.272611565663487,0.219677484540166,0.068161409123709,0.638790047644725,0.135741916468073,"5 N 1",5,10,NA,NA,NA
2,NA,NA,NA,0.718678987678579,0.721816053723041,0.0461193757206158,0.783952535522874,0.111855107349262,"4 N 3",5,10,NA,NA,NA
4,0.588363269686361,0.637515434272937,0.480209640421669,0.703088472014351,0.687614768718568,0.0702105378101136,0.524688092124527,0.14051207157873,"1 N 1",5,10,NA,NA,NA
9,10.4021220575197,0.554284409719299,0.875712226409686,1.25575399533279,2.64071192463513,0.485680649596421,0.391104551105328,0.373130468319531,"4 E 3",5,10,NA,NA,NA
3,0.728556167011774,0.555722647124659,0.73266248207407,1.09601310599816,1.38810702485011,0.178898658338778,0.531535851640922,0.229369416896937,"3 W 1",5,10,NA,NA,NA
3,0.069282743220413,0.75439448589885,0.573076384040046,0.975007464861329,1.0131789680251,0.0736270364174079,0.657000637939882,0.141850255168317,"2 E 3",5,10,NA,NA,NA
2,NA,NA,NA,0.125414989996973,0.125962432058493,0.0372842892509883,0.605770389152191,0.099434403123476,"2 W 3",5,10,NA,NA,NA
3,1.48526397967116,0.454569669287592,0.631528127386118,1.0250052406606,1.12361076205798,0.426858812598506,0.414117420522697,0.341929034514445,"3 E 3",5,10,NA,NA,NA
5,0.45614617271653,0.866157165228448,0.525453472339857,0.493551430447257,0.275538407450757,0.0314319279937908,0.48324694648106,0.0954855381707969,"5 E 1",5,11,NA,NA,NA
5,3.27637129422232,0.579676905605291,0.973624550482445,0.739170713210285,1.05474852031458,0.291403786102889,0.581658423777789,0.292043719897097,"4 W 1",5,11,NA,NA,NA
5,3.43814142598469,0.433071661943826,0.889381656556253,0.723405195010689,1.19370467725309,0.242432759758733,0.645873861356336,0.353121532970886,"2 W 1",5,11,NA,NA,NA
8,7.76554811691842,0.33848772427032,0.751022520299352,0.566003717962522,0.542254720118253,0.259886147963923,0.406015857574469,0.272005829603013,"5 N 3",5,11,NA,NA,NA
2,NA,NA,NA,0.29029041744695,0.134763312553748,0.0485423212624007,0.758740283562835,0.114506216606172,"5 E 3",5,11,NA,NA,NA
2,NA,NA,NA,0.0353229126847494,0.0274532065903636,0.000365551063859945,0.617516581767234,0.0887334710933068,"1 E 3",5,11,NA,NA,NA
3,0.101160512197154,0.927876590186309,0.395997189788351,0.315774884671832,0.172816855585586,0.0379188316631816,0.73497181190511,0.104679727957297,"2 E 1",5,11,NA,NA,NA
3,0.32139903445066,0.326773699071141,0.783584707029861,0.40940287101368,0.191783802788234,0.0626424293585665,0.645995199173369,0.137565026195903,"3 E 1",5,11,NA,NA,NA
2,NA,NA,NA,0.451111476140761,0.209422265434752,0.0518568487511888,0.885385940598103,0.118939749943173,"2 N 1",5,11,NA,NA,NA
3,0.701850247112784,0.334253364463531,0.593425118991551,0.516582981183905,0.418478545592482,0.151698550497048,0.608853749450372,0.268192587720594,"3 N 1",5,11,NA,NA,NA
4,1.62594629841973,0.382982949992343,0.759722399427132,0.617830545900097,0.666069426298445,0.127044257398695,0.48484345602658,0.182452835217739,"1 W 3",5,11,NA,NA,NA
4,2.07142720261874,0.0923926195045602,0.799708744214972,0.592004411747325,0.699404126609265,0.229812745724684,0.496849133185026,0.327866842439615,"3 W 3",5,11,NA,NA,NA
2,NA,NA,NA,0.323804730906823,0.150321869186581,0.049415751855441,0.778153247799771,0.115500774683166,"3 N 3",5,11,NA,NA,NA
5,1.62594629841973,0.0621858410670405,0.785992308611564,0.558536695013753,0.422751301875548,0.0954905377702899,0.40615374965497,0.162008104202898,"1 W 1",5,11,NA,NA,NA
2,NA,NA,NA,0.163601134121213,0.185944341990727,0.152977709546017,0.604070520198268,0.253198141323573,"5 W 3",5,11,NA,NA,NA
6,3.41034332292807,0.176750358401163,0.653520280551414,1.11713939982965,1.41339208494601,0.236781317828702,0.689168823898661,0.273234795468125,"4 E 1",5,11,NA,NA,NA
3,0.101160512197154,0.479548055885843,0.783898933439104,0.417324129171541,0.225888899131189,0.0395338185309931,0.741781703250235,0.105523456210964,"2 N 3",5,11,NA,NA,NA
5,3.6178481686421,0.342991214394095,0.879513659189992,0.651652175242194,1.01144684057994,0.211207985010501,0.520827681895951,0.313495561493709,"5 W 1",5,11,NA,NA,NA
2,NA,NA,NA,0.461763729095884,0.214367426584121,0.0518161652918654,0.893115269441031,0.11927138939821,"1 E 1",5,11,NA,NA,NA
2,NA,NA,NA,0.444277309400352,0.201210348547856,0.00359756768133594,0.57120240427193,0.038013250548973,"4 N 1",5,11,NA,NA,NA
3,0.0826958352084488,0.991933754297635,0.320504433099212,0.240250523752141,0.125224152685559,0.0158061968500872,0.550493981454211,0.0871794592729972,"5 N 1",5,11,NA,NA,NA
2,NA,NA,NA,0.332186772925518,0.154213116298141,0.0494991675334688,0.780011361492205,0.115124064434939,"4 N 3",5,11,NA,NA,NA
4,0.344103910501995,0.112490425226677,0.888808705030905,0.327845636230646,0.168136196138647,0.044679077451974,0.57969001021525,0.109451439861657,"1 N 1",5,11,NA,NA,NA
9,9.60843046746197,0.44512992888197,0.869530976677853,1.22632898864205,2.46483320203296,0.419241012359897,0.453907563295305,0.356888901380774,"4 E 3",5,11,NA,NA,NA
3,0.305107523243009,0.469403297285305,0.524562120100784,0.570378176155194,0.496335737862544,0.106251796532077,0.685394626265921,0.195147702639853,"3 W 1",5,11,NA,NA,NA
3,0.101160512197154,0.579089194997634,0.68823491727227,0.45187919823311,0.219952274352041,0.0399999680452798,0.751200164325437,0.106589072929742,"2 E 3",5,11,NA,NA,NA
2,NA,NA,NA,0.0579691371500249,0.0269113704025298,0.0403654412414921,0.597824142994153,0.103506653726838,"2 W 3",5,11,NA,NA,NA
3,0.266439654798365,0.26868779546576,0.601777690555774,0.48684657256725,0.297098552736672,0.292143907068811,0.578365462883403,0.303174706864311,"3 E 3",5,11,NA,NA,NA
5,0.360669405769597,0.821568494608904,0.950836407668783,0.540804091315219,0.338359829085537,0.0315080040079354,0.728675696860253,0.0950647630975465,"5 E 1",5,12,NA,NA,NA
5,4.08799319436898,0.480012183420498,0.950172448025274,0.994367582607041,2.12295159650754,0.358496777587466,0.377682244030714,0.331278709035342,"4 W 1",5,12,NA,NA,NA
5,1.70834606937549,0.405220825059871,0.952694702598276,0.70723495370387,1.2594239280363,0.130326973320548,0.406934216116289,0.337289660225877,"2 W 1",5,12,NA,NA,NA
8,5.44145044889459,0.356654255509272,0.718549595537257,0.651552830894105,0.637700683708297,0.203691511775115,0.249122512010984,0.253404735040897,"5 N 3",5,12,NA,NA,NA
2,NA,NA,NA,0.290291367030826,0.134764194217559,0.0476851707845376,0.568344831778301,0.114062830595394,"5 E 3",5,12,NA,NA,NA
2,NA,NA,NA,0.0487524802688807,0.0522966046270071,0.0250264734687606,0.456242793340026,0.144242687491638,"1 E 3",5,12,NA,NA,NA
3,0.262120401732443,0.779841087468174,0.864468906452466,0.331239854560034,0.200851554385965,0.0381627625208652,0.53351780156718,0.103273817175272,"2 E 1",5,12,NA,NA,NA
3,0.489386583571421,0.247917996639181,0.729007586170237,0.409891170222983,0.193691937687254,0.0969183281360674,0.484083458744116,0.172214866409921,"3 E 1",5,12,NA,NA,NA
2,NA,NA,NA,0.451112951794652,0.209423635540823,0.0505769797771772,0.569747741694123,0.117742246344474,"2 N 1",5,12,NA,NA,NA
3,0.57101043981848,0.339240381491093,0.579398203126043,0.515194351953902,0.411706458086641,0.135645051029152,0.576941343630316,0.268455857679772,"3 N 1",5,12,NA,NA,NA
4,0.257166981338789,0.693664365265851,0.288573186043257,0.555615442818472,0.42598430169494,0.0479874912548996,0.623161657146476,0.122626138700609,"1 W 3",5,12,NA,NA,NA
4,1.76717978579503,0.102174306539929,0.798885890018543,0.607183123166436,0.787586198361648,0.165890124532671,0.520113462450552,0.305202375617979,"3 W 3",5,12,NA,NA,NA
2,NA,NA,NA,0.323805790121089,0.150322852639345,0.0481922792300641,0.566601918254213,0.113447692657185,"3 N 3",5,12,NA,NA,NA
5,0.506704373755357,0.42896696857459,0.622850713013532,0.564278255026054,0.38326035207386,0.0481144430445078,0.517476251418078,0.119373824490563,"1 W 1",5,12,NA,NA,NA
2,NA,NA,NA,0.177901120581923,0.219870880373528,0.168755740240814,0.486763603495935,0.263134340806017,"5 W 3",5,12,NA,NA,NA
6,1.36399566910353,0.243865824958724,0.609530948457181,1.10488564677029,1.37614710976378,0.104035624142832,0.473911929090968,0.240591947580992,"4 E 1",5,12,NA,NA,NA
3,0.262120401732443,0.377832569376851,0.953025988813417,0.426907124882401,0.249970030228872,0.0391416180136519,0.523516876125463,0.105082013276343,"2 N 3",5,12,NA,NA,NA
5,2.7495555389093,0.332044921773686,0.839222837308591,0.731768781586897,1.17531207229446,0.167133484034162,0.38754415467644,0.306502576995083,"5 W 1",5,12,NA,NA,NA
2,NA,NA,NA,0.461765239594906,0.214368829042986,0.0506205729420502,0.576298201956086,0.117280562095372,"1 E 1",5,12,NA,NA,NA
2,NA,NA,NA,0.601604776933765,0.368947523292644,0.0168440346312723,0.887646510064339,0.0788114664881846,"4 N 1",5,12,NA,NA,NA
3,0.206702608939479,0.22281362194064,0.578481996719359,0.266619317229255,0.156509848125946,0.034119639025137,0.557894754038431,0.0974006809258675,"5 N 1",5,12,NA,NA,NA
2,NA,NA,NA,0.332187859558711,0.154214125208662,0.0485313529607197,0.573602367269127,0.115348579237329,"4 N 3",5,12,NA,NA,NA
4,0.101548284614985,0.136414371429298,0.875139985552265,0.351369319145637,0.202148156179249,0.0370305901943714,0.460935730990331,0.101890375757813,"1 N 1",5,12,NA,NA,NA
9,9.21771481010691,0.587557510115071,0.912089004029949,1.25754651672701,2.63539880048319,0.404729549881969,0.311631601766286,0.350146719031051,"4 E 3",5,12,NA,NA,NA
3,0.202345348397343,0.436828644358233,0.467954956179437,0.589652664023708,0.55951990833778,0.109138799925904,0.560094100453389,0.203647737375293,"3 W 1",5,12,NA,NA,NA
3,0.262120401732443,0.462685300686911,0.931353858503942,0.454888942794373,0.227912078769147,0.038682116531011,0.508931044527308,0.10583311465487,"2 E 3",5,12,NA,NA,NA
2,NA,NA,NA,0.0579693267758432,0.0269115464651463,0.0396719265816593,0.487959065132333,0.101010008920284,"2 W 3",5,12,NA,NA,NA
3,0.495413258921469,0.277252958965561,0.622116439552565,0.486002475751037,0.29214496509476,0.158025315624989,0.543725990722903,0.277533916234773,"3 E 3",5,12,NA,NA,NA
5,0.541368543879567,0.883565330522119,0.479528191048401,0.626455023865934,0.545091961025149,0.0590865142350542,0.465137620373745,0.139751329550762,"5 E 1",5,13,NA,NA,NA
5,3.95285759738055,0.598167902795549,0.950989812212006,0.728921887248998,0.996954748761506,0.286310649648384,0.556549168804267,0.296228100229752,"4 W 1",5,13,NA,NA,NA
