"SR","FRic","FEve","FDiv","FDis","RaoQ","sev.blackplots","n_trait","traits","mean_cor","min_cor","max_cor"
3,0.00930433204800131,0.683366978128363,0.386249228310623,0.0621202900850202,0.00502199361452085,"1 N 1",5,243,NA,NA,NA
3,0.00898869032454911,0.284315218165513,0.975353732234734,0.0983551897987187,0.0208325819321279,"4 E 3",5,243,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",5,243,NA,NA,NA
3,0.0136136691252411,0.830991826361124,0.572951138297501,0.0812316578762431,0.0118204464013605,"4 W 1",5,243,NA,NA,NA
3,0.0645768410777061,0.809456503107258,0.55991159553607,0.094217613941764,0.01967012087575,"5 S 1",5,243,NA,NA,NA
2,NA,NA,NA,0.0679546851167819,0.00950828619465857,"5 NE 1",5,243,NA,NA,NA
4,0.124350610638394,0.425606553249911,0.82140185137412,0.183711204228345,0.0491329766689537,"5 W 3",5,244,NA,NA,NA
5,0.106919732119838,0.380225807616692,0.486457019218451,0.0907914546103858,0.0136231086350018,"1 E 1",5,244,NA,NA,NA
2,NA,NA,NA,0.0493891784355582,0.00492095940528564,"1 NE 1",5,244,NA,NA,NA
3,0.100215273532707,0.778545338042279,0.884083096278347,0.251830537831463,0.0648993666547274,"1 S 1",5,244,NA,NA,NA
5,0.146195935483071,0.558522809295421,0.993884260319738,0.0296348271530734,0.00786680715579232,"1 W 1",5,244,NA,NA,NA
6,0.171561940068382,0.513023832467104,0.568138267848546,0.0581820085168607,0.0145964239821245,"1 W 3",5,244,NA,NA,NA
4,0.0931400859444947,0.0774783810853971,0.677741535040704,0.106116405174657,0.0116797580908275,"1 E 3",5,244,NA,NA,NA
5,0.0959950250990972,0.269175312365286,0.617990871248258,0.117807398186774,0.0323032632961131,"1 S 3",5,244,NA,NA,NA
7,0.156519922644314,0.615257422889512,0.842545476447432,0.137808233014607,0.0310584561903965,"4 NE 1",5,244,NA,NA,NA
3,0.0269260875650723,0.0196659660666159,0.576344437333371,0.00611179039102599,0.000804268144774903,"4 S 3",5,244,NA,NA,NA
4,0.00846791495448096,0.256343640395023,0.875477337949831,0.0979120061706778,0.00993225416962866,"4 NE 3",5,244,NA,NA,NA
5,0.0341637500442237,0.844063501494817,0.519960460736759,0.11637315920383,0.0197658057547787,"4 NW 1",5,244,NA,NA,NA
2,NA,NA,NA,0.0220893886171666,0.00506547703810075,"5 S 3",5,244,NA,NA,NA
7,0.11508000965871,0.453419715330455,0.688445232358391,0.0982144466101432,0.0120575423277563,"4 S 1",5,244,NA,NA,NA
5,0.0294338310925325,0.60030470383886,0.676091235233837,0.112208745643212,0.0256361070178564,"1 NE 3",5,244,NA,NA,NA
3,0.0488802996522045,0.956930260493482,0.72952652826135,0.236196635049076,0.0607939635375905,"4 W 3",5,244,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",5,244,NA,NA,NA
4,0.00252509639811253,0.481328901731461,0.71416900661207,0.190912656978289,0.0562076758171908,"5 E 1",5,244,NA,NA,NA
4,0.0832512160526167,0.43369212744517,0.988675158244836,0.0445369891444792,0.0131396679324223,"5 NE 3",5,244,NA,NA,NA
2,NA,NA,NA,0.0377263983785915,0.00409420445533298,"5 E 3",5,244,NA,NA,NA
6,0.0435204493574629,0.32819091363746,0.702468059037759,0.0835947298183393,0.0106808693313938,"5 N 1",5,244,NA,NA,NA
3,0.0114476765909821,0.75954667470763,0.51930005890651,0.0448049755387759,0.00969636996744102,"5 N 3",5,244,NA,NA,NA
2,NA,NA,NA,0.0219835757836363,0.00504121233399901,"4 NW 3",5,244,NA,NA,NA
3,0.00634959652933553,0.685430518952302,0.462383028559445,0.0512699487734655,0.00335752288408483,"1 N 1",5,244,NA,NA,NA
3,0.00430128876665421,0.347125137305626,0.934185341817803,0.112909778255885,0.0274087064799138,"4 E 3",5,244,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",5,244,NA,NA,NA
3,0.0118399929062721,0.678549253944813,0.526805418764961,0.0590334605256846,0.00683539476313358,"4 W 1",5,244,NA,NA,NA
3,0.0270023423962436,0.693430561553358,0.599281168373578,0.0938596657572185,0.021877577842471,"5 S 1",5,244,NA,NA,NA
2,NA,NA,NA,0.0483898798726375,0.00482139290473513,"5 NE 1",5,244,NA,NA,NA
4,0.151621642219464,0.452277955673559,0.807551448431768,0.186034606103781,0.0517676097678199,"5 W 3",5,245,NA,NA,NA
5,0.102767803485854,0.35476715687939,0.489132457237754,0.0557505579889703,0.00814463594286359,"1 E 1",5,245,NA,NA,NA
2,NA,NA,NA,0.0491238647703786,0.00486823161965568,"1 NE 1",5,245,NA,NA,NA
3,0.114047521065775,0.773196059327915,0.832143322856922,0.260992482132021,0.0697488128003071,"1 S 1",5,245,NA,NA,NA
5,0.188854908466935,0.591502198249029,0.993624518168146,0.0296975563874746,0.00839304241246118,"1 W 1",5,245,NA,NA,NA
6,0.192880616595617,0.344555553029656,0.981711485682368,0.0543306268513959,0.0149919861983038,"1 W 3",5,245,NA,NA,NA
4,0.0754361651834346,0.602218293421144,0.700738358094609,0.068021847592451,0.00507567125263342,"1 E 3",5,245,NA,NA,NA
5,0.0914585845930973,0.73693490184055,0.761572870467101,0.118859889760603,0.0356431647025562,"1 S 3",5,245,NA,NA,NA
7,0.161780714526882,0.282612085655664,0.907788551056964,0.141059256350513,0.0344094009379683,"4 NE 1",5,245,NA,NA,NA
3,0.021381531636955,0.014600602248876,0.624366715283197,0.00372947012357768,0.000429786726868421,"4 S 3",5,245,NA,NA,NA
4,0.0109328281542037,0.181542836958847,0.752790465643373,0.0977172015012998,0.0100175905726391,"4 NE 3",5,245,NA,NA,NA
5,0.0807107548612217,0.788440330246559,0.575329403266601,0.110088935574427,0.0201139607726625,"4 NW 1",5,245,NA,NA,NA
2,NA,NA,NA,0.0238145718232382,0.00588760295254068,"5 S 3",5,245,NA,NA,NA
7,0.103119067255124,0.49739691848036,0.708804043049023,0.118597426217226,0.0164815123064508,"4 S 1",5,245,NA,NA,NA
5,0.0831582157725427,0.400419851465566,0.753485011149218,0.115586922679067,0.0276607788578798,"1 NE 3",5,245,NA,NA,NA
3,0.0864593811646151,0.802430674883997,0.794394117791116,0.262002781214943,0.0750739810181789,"4 W 3",5,245,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",5,245,NA,NA,NA
4,0.0513417014445876,0.629284581591148,0.716624849705299,0.202473037470188,0.0622906913462438,"5 E 1",5,245,NA,NA,NA
4,0.0975147867161139,0.443585544446076,0.995168548875974,0.046516602945391,0.0143647885923365,"5 NE 3",5,245,NA,NA,NA
2,NA,NA,NA,0.0242434826991132,0.0016907089467505,"5 E 3",5,245,NA,NA,NA
6,0.0740349891604206,0.284232158029391,0.709518306040105,0.0469538174730256,0.00607599658589921,"5 N 1",5,245,NA,NA,NA
3,0.0554021586381851,0.747235902911346,0.688651650820275,0.0473393433778516,0.0102744754632663,"5 N 3",5,245,NA,NA,NA
2,NA,NA,NA,0.023700494998044,0.00585940009179579,"4 NW 3",5,245,NA,NA,NA
3,0.00397928698689145,0.848335053577166,0.628840022083833,0.0485657239600016,0.00277913199212804,"1 N 1",5,245,NA,NA,NA
3,0.0492669848587259,0.409815058019338,0.978305615008484,0.131726614540063,0.0372505382140457,"4 E 3",5,245,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",5,245,NA,NA,NA
3,0.0498500214549847,0.699136920998096,0.605938850898647,0.0572664900604622,0.00670946937443624,"4 W 1",5,245,NA,NA,NA
3,0.0248565546569505,0.523056067243424,0.614139355996113,0.0865281622054141,0.0246333811499766,"5 S 1",5,245,NA,NA,NA
2,NA,NA,NA,0.0481299343381444,0.00476973196820198,"5 NE 1",5,245,NA,NA,NA
4,0.235904268662135,0.468489536307142,0.79630839393733,0.196587271277892,0.0568106758268317,"5 W 3",5,246,NA,NA,NA
5,0.144680387400125,0.343018659231208,0.503196480273809,0.112556653592718,0.0186988087657737,"1 E 1",5,246,NA,NA,NA
2,NA,NA,NA,0.0497753003545939,0.00499820376329746,"1 NE 1",5,246,NA,NA,NA
3,0.0639687724126224,0.774140965843629,0.870943859144417,0.261705363040093,0.0702651885177062,"1 S 1",5,246,NA,NA,NA
5,0.245258042430341,0.593332181249859,0.995041097753428,0.0325404281374401,0.00973754182072325,"1 W 1",5,246,NA,NA,NA
6,0.14551660604419,0.720012084790966,0.818234991362744,0.0650469114286281,0.0171888025205127,"1 W 3",5,246,NA,NA,NA
4,0.0805683596074552,0.077429745097896,0.617295247859025,0.106669708026808,0.0118677281969149,"1 E 3",5,246,NA,NA,NA
5,0.0843923177364578,0.402005304086975,0.704662113533045,0.127345880644143,0.0397381096803294,"1 S 3",5,246,NA,NA,NA
7,0.105519895168433,0.580041387294645,0.944415983784755,0.147133463840989,0.0364241910126373,"4 NE 1",5,246,NA,NA,NA
3,0.0839173031624245,0.0223809955158774,0.850401900466145,0.00773261940634983,0.00115916788038245,"4 S 3",5,246,NA,NA,NA
4,0.00932460557317549,0.228731784727891,0.471976138533128,0.0987952515451606,0.0100959338953933,"4 NE 3",5,246,NA,NA,NA
5,0.110282285549149,0.844518272529621,0.521958412804253,0.12798683937507,0.0227455233207923,"4 NW 1",5,246,NA,NA,NA
2,NA,NA,NA,0.024240602293153,0.00610013957555054,"5 S 3",5,246,NA,NA,NA
7,0.14143856603578,0.452989910247194,0.718882588612706,0.106140560295162,0.0149150573977619,"4 S 1",5,246,NA,NA,NA
5,0.114679500303723,0.554581909672851,0.689068014941028,0.124417091059224,0.0268671742534442,"1 NE 3",5,246,NA,NA,NA
3,0.0137321309482105,0.939822126648949,0.731444048083225,0.241143909509321,0.0635383429153199,"4 W 3",5,246,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",5,246,NA,NA,NA
4,0.0649238759324972,0.811605498405893,0.530602692746493,0.189135013040112,0.0593476986415874,"5 E 1",5,246,NA,NA,NA
4,0.052801552539323,0.46017134315275,0.988691002402037,0.048948207069318,0.0159439651311419,"5 NE 3",5,246,NA,NA,NA
2,NA,NA,NA,0.0223641471924634,0.00143874397379068,"5 E 3",5,246,NA,NA,NA
6,0.182837027972745,0.269955581379693,0.831120545702233,0.101619185398513,0.0150704202970151,"5 N 1",5,246,NA,NA,NA
3,0.0174546667850582,0.128550957758792,0.687195662776205,0.0547000654201637,0.0119177287098314,"5 N 3",5,246,NA,NA,NA
2,NA,NA,NA,0.0241244846920925,0.00607091861952473,"4 NW 3",5,246,NA,NA,NA
3,0.00451495658696415,0.698205633429505,0.366328489872612,0.0568065462742337,0.00408722809405924,"1 N 1",5,246,NA,NA,NA
3,0.0109515929810591,0.408367984150415,0.97155475767193,0.131669606231104,0.0372193147852712,"4 E 3",5,246,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",5,246,NA,NA,NA
3,0.0208215370965838,0.659305437387819,0.620410094960642,0.0596789279599735,0.00717071738734442,"4 W 1",5,246,NA,NA,NA
3,0.0918506800941116,0.747370390350923,0.603173006679698,0.100977831275269,0.0259616544971721,"5 S 1",5,246,NA,NA,NA
2,NA,NA,NA,0.0487681893296922,0.0048970743662097,"5 NE 1",5,246,NA,NA,NA
4,0.19108491616314,0.502439184864751,0.987075003377446,0.166446939703484,0.0395988993159164,"5 W 3",5,247,NA,NA,NA
5,0.0952685916724495,0.29139834059561,0.907736225149278,0.126430907171793,0.0199736684497913,"1 E 1",5,247,NA,NA,NA
2,NA,NA,NA,0.0624238091855284,0.00786116136836192,"1 NE 1",5,247,NA,NA,NA
3,0.0191587459741922,0.959169620090182,0.800093662636239,0.213194660165659,0.0463283652412603,"1 S 1",5,247,NA,NA,NA
5,0.21021180979986,0.50297818480938,0.994993133999369,0.0277974145211854,0.00659015179900155,"1 W 1",5,247,NA,NA,NA
6,0.149944978888827,0.709436380699409,0.983146228632393,0.0662552693559933,0.0145994752813968,"1 W 3",5,247,NA,NA,NA
4,0.101516616848983,0.075909161867562,0.669941980492226,0.0881301552270244,0.00896084168188585,"1 E 3",5,247,NA,NA,NA
5,0.0330042321482927,0.248846223969672,0.798017382230197,0.099317686508002,0.0201156246603383,"1 S 3",5,247,NA,NA,NA
7,0.0863925689220837,0.364280267781328,0.75228751700041,0.110666651781313,0.0233203845372596,"4 NE 1",5,247,NA,NA,NA
3,0.085062967473147,0.0289512965054164,0.990226448871419,0.0089214646845189,0.00136491233586568,"4 S 3",5,247,NA,NA,NA
4,0.00800641298030151,0.775573109870882,0.614473766003997,0.122766471498377,0.0156437415927059,"4 NE 3",5,247,NA,NA,NA
5,0.157142391938749,0.650473562844138,0.795864821307949,0.154905551090227,0.0293516602014429,"4 NW 1",5,247,NA,NA,NA
2,NA,NA,NA,0.0219271497773748,0.00499134197242915,"5 S 3",5,247,NA,NA,NA
7,0.131058457506097,0.503672814512223,0.705707003299432,0.147750895263057,0.0249538565395033,"4 S 1",5,247,NA,NA,NA
5,0.12211869444761,0.545963772955479,0.915196837250256,0.140625888792216,0.0312337586028425,"1 NE 3",5,247,NA,NA,NA
3,0.0529700549627695,0.619646769162384,0.854199865672123,0.258674808831492,0.072380030505858,"4 W 3",5,247,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",5,247,NA,NA,NA
4,0.0775645970076116,0.518950894002292,0.748952217849654,0.181164487206576,0.0392468528158387,"5 E 1",5,247,NA,NA,NA
4,0.0243982743365905,0.345791236023902,0.991022770831129,0.0352447557783129,0.00822214918743939,"5 NE 3",5,247,NA,NA,NA
2,NA,NA,NA,0.0486645006228982,0.00681245075622226,"5 E 3",5,247,NA,NA,NA
6,0.212208688089889,0.22434582981856,0.906185306889773,0.132193903622459,0.0220114654609724,"5 N 1",5,247,NA,NA,NA
3,0.00395022963967427,0.154175896027891,0.790807413828259,0.0550777299362055,0.0103959381156483,"5 N 3",5,247,NA,NA,NA
2,NA,NA,NA,0.0218221141021283,0.00496743239093847,"4 NW 3",5,247,NA,NA,NA
3,0.0210436471449504,0.394727879404458,0.691711631558656,0.0695039424329456,0.00666956225460328,"1 N 1",5,247,NA,NA,NA
3,0.00724339911784797,0.352107831786249,0.975981525684481,0.147194569841426,0.0465348404186371,"4 E 3",5,247,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",5,247,NA,NA,NA
3,0.00931208109808327,0.74054733238753,0.714763223628655,0.0738603314001873,0.010145043095581,"4 W 1",5,247,NA,NA,NA
3,0.120914231219525,0.769511851700433,0.695378866260795,0.12158590971501,0.0318223151008445,"5 S 1",5,247,NA,NA,NA
2,NA,NA,NA,0.0611607790079253,0.0077021053259833,"5 NE 1",5,247,NA,NA,NA
4,0.0614473058128431,0.345694813000434,0.596868925129628,0.128642812979186,0.0242908008505359,"5 W 3",5,248,NA,NA,NA
5,0.0628117980592469,0.284947336975824,0.534673530889472,0.125426148812432,0.0180297030877732,"1 E 1",5,248,NA,NA,NA
2,NA,NA,NA,0.0694330860900908,0.00972566074019292,"1 NE 1",5,248,NA,NA,NA
3,0.0197576590452796,0.588431523918421,0.858827718611304,0.127244957503835,0.0172354069225176,"1 S 1",5,248,NA,NA,NA
5,0.108034895421784,0.358921336023334,0.429892027165973,0.020492503151693,0.00387175578282072,"1 W 1",5,248,NA,NA,NA
6,0.0903627214971223,0.717725180678631,0.643577886409499,0.0659190418915264,0.0134459656843285,"1 W 3",5,248,NA,NA,NA
4,0.0275427223458536,0.117893530204392,0.902710580333053,0.131703331981767,0.0182069350619862,"1 E 3",5,248,NA,NA,NA
5,0.0254648250092567,0.240865109387539,0.767551099393553,0.12632392736123,0.020832906624189,"1 S 3",5,248,NA,NA,NA
7,0.0470745945499532,0.42649348850489,0.602733438140872,0.119041724505916,0.0151752739875531,"4 NE 1",5,248,NA,NA,NA
3,0.0248164301096694,0.0409707345259336,0.99156419507564,0.00867955209988466,0.00121365346423447,"4 S 3",5,248,NA,NA,NA
4,0.0203282778304932,0.827386379753827,0.491157290397825,0.13869392513862,0.0200706308007336,"4 NE 3",5,248,NA,NA,NA
5,0.0872198163254257,0.726509925585843,0.62662338712241,0.156300079969421,0.0271359937890213,"4 NW 1",5,248,NA,NA,NA
2,NA,NA,NA,0.0123861473932676,0.00159266870663367,"5 S 3",5,248,NA,NA,NA
7,0.051721606089979,0.445345373921357,0.831814753852726,0.163527796201757,0.0305747027714757,"4 S 1",5,248,NA,NA,NA
5,0.0698331042865862,0.579514927289886,0.589299677236843,0.128171757244517,0.0221633605656074,"1 NE 3",5,248,NA,NA,NA
3,0.00779200717895693,0.753776224160734,0.735904766176474,0.179862666636405,0.0342791073869445,"4 W 3",5,248,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",5,248,NA,NA,NA
4,0.0150415828543765,0.559071113447845,0.407721972576412,0.18136244581525,0.0365171052345246,"5 E 1",5,248,NA,NA,NA
4,0.0486364897816714,0.444387341724427,0.984190394919539,0.0292365247793504,0.00601982058782782,"5 NE 3",5,248,NA,NA,NA
2,NA,NA,NA,0.0515152529107423,0.00763397100826144,"5 E 3",5,248,NA,NA,NA
6,0.0805228216573682,0.314492347811307,0.929002738964295,0.132051530300363,0.020881169895534,"5 N 1",5,248,NA,NA,NA
3,0.00937831012699273,0.19579534742339,0.888394168157437,0.0508024867090793,0.0076970781670718,"5 N 3",5,248,NA,NA,NA
2,NA,NA,NA,0.0123268151331077,0.00158503948738978,"4 NW 3",5,248,NA,NA,NA
3,0.0156279972020394,0.430919666411372,0.51946611219037,0.0981420133039301,0.0119127422253578,"1 N 1",5,248,NA,NA,NA
3,0.00837357626302295,0.295528100889427,0.987724501500851,0.107691421063841,0.0249542908141527,"4 E 3",5,248,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",5,248,NA,NA,NA
3,0.0153552042661168,0.859427239198719,0.558596551808259,0.0812513074767938,0.0116938186421114,"4 W 1",5,248,NA,NA,NA
3,0.0598549425896963,0.877467775222595,0.553666497481489,0.102096122956763,0.01898480635408,"5 S 1",5,248,NA,NA,NA
2,NA,NA,NA,0.0680282361746481,0.00952888000585028,"5 NE 1",5,248,NA,NA,NA
4,0.114053544622929,0.471936814257311,0.845185491610981,0.167734475151958,0.0398937198812226,"5 W 3",5,249,NA,NA,NA
5,0.0882860821763581,0.351733692582757,0.482848601512033,0.106524099870874,0.0153428004156282,"1 E 1",5,249,NA,NA,NA
2,NA,NA,NA,0.049464248395034,0.00493593017358852,"1 NE 1",5,249,NA,NA,NA
3,0.0510034326663139,0.706719047208795,0.85096396479244,0.190260248658017,0.0373757874297551,"1 S 1",5,249,NA,NA,NA
5,0.141618667636283,0.605285009693899,0.993789998717448,0.0263406600861177,0.00600466316859621,"1 W 1",5,249,NA,NA,NA
6,0.159893588194179,0.736714272927052,0.599545768042978,0.0633622201007774,0.0141031327647708,"1 W 3",5,249,NA,NA,NA
4,0.0994858210870248,0.0820332912105437,0.835967999208593,0.122223362408985,0.0157904789883159,"1 E 3",5,249,NA,NA,NA
5,0.0614179946252832,0.295506187841409,0.557503264871742,0.127828160503512,0.0265627456654394,"1 S 3",5,249,NA,NA,NA
7,0.106231565408021,0.370173981992844,0.796630922879457,0.134391811239558,0.0230664514724597,"4 NE 1",5,249,NA,NA,NA
3,0.0375337167013593,0.0242352402921671,0.707147512409761,0.00723608828703965,0.000963801973909089,"4 S 3",5,249,NA,NA,NA
4,0.0118011010798297,0.223241821817332,0.715105316841943,0.0999042680511433,0.0105164547827216,"4 NE 3",5,249,NA,NA,NA
5,0.0880411843444102,0.577612348739666,0.623402920201146,0.122442161067391,0.0187515559339704,"4 NW 1",5,249,NA,NA,NA
2,NA,NA,NA,0.0181242128011559,0.00341013258745199,"5 S 3",5,249,NA,NA,NA
7,0.129734952127063,0.397042324186179,0.715846725618227,0.113473285896386,0.0154719489922275,"4 S 1",5,249,NA,NA,NA
5,0.0550708623832828,0.483661634323236,0.697765277315237,0.110620664477835,0.0212973522529184,"1 NE 3",5,249,NA,NA,NA
3,0.0171188013756569,0.674003018860411,0.760821250999101,0.217105042309424,0.0504800836011314,"4 W 3",5,249,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",5,249,NA,NA,NA
4,0.0173709219893779,0.579201096411912,0.619455236929376,0.17480430246464,0.0435551023605782,"5 E 1",5,249,NA,NA,NA
4,0.077578362024386,0.436140763908856,0.98729069866822,0.0377696129314619,0.00958158608053616,"5 NE 3",5,249,NA,NA,NA
2,NA,NA,NA,0.0498314780213878,0.00714309409537928,"5 E 3",5,249,NA,NA,NA
6,0.0963615684443903,0.3507006233453,0.924760634551876,0.110916928405546,0.0162095667993102,"5 N 1",5,249,NA,NA,NA
3,0.0184389878302899,0.799689467109251,0.52289135324791,0.0425375391363079,0.00766329137004078,"5 N 3",5,249,NA,NA,NA
2,NA,NA,NA,0.0180373939966506,0.00339379733263593,"4 NW 3",5,249,NA,NA,NA
3,0.00931153987611373,0.445254383319301,0.497966104327785,0.0872085540314717,0.00928401868996429,"1 N 1",5,249,NA,NA,NA
3,0.0167597855709006,0.35860121859361,0.934755998339154,0.122231557116804,0.0321015827657779,"4 E 3",5,249,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",5,249,NA,NA,NA
3,0.0203239421764343,0.697685428282065,0.548503000341426,0.0590822363571673,0.00665503247786717,"4 W 1",5,249,NA,NA,NA
3,0.0410080047663219,0.2897959393997,0.644639933932522,0.0994380221252633,0.0200875064946382,"5 S 1",5,249,NA,NA,NA
2,NA,NA,NA,0.0484634309305037,0.00483606076726544,"5 NE 1",5,249,NA,NA,NA
4,0.131947197088337,0.504361930847604,0.807683960375739,0.16849198604156,0.0418020274402445,"5 W 3",5,250,NA,NA,NA
5,0.0819913095852609,0.373993588748632,0.402931943371474,0.0715984351720692,0.00868024455870961,"1 E 1",5,250,NA,NA,NA
2,NA,NA,NA,0.0491989347298546,0.00488312202757983,"1 NE 1",5,250,NA,NA,NA
3,0.0690055625137641,0.704442830534896,0.788347726240108,0.199419171420849,0.0410904524270513,"1 S 1",5,250,NA,NA,NA
5,0.175377952425501,0.602378422723858,0.9937492354837,0.0262331460530397,0.00636504496501553,"1 W 1",5,250,NA,NA,NA
6,0.183241647976828,0.293873177316394,0.829854124437013,0.0572603094435293,0.01346760607859,"1 W 3",5,250,NA,NA,NA
4,0.0806320872535269,0.0807930134546136,0.714700684278223,0.0840346794446347,0.00787362809358033,"1 E 3",5,250,NA,NA,NA
5,0.0650246685865922,0.813354867049954,0.756897386090437,0.128561414677575,0.029082605258026,"1 S 3",5,250,NA,NA,NA
7,0.121103214434779,0.651355540518439,0.848881296441928,0.13645970064598,0.0252661558885718,"4 NE 1",5,250,NA,NA,NA
3,0.0239987208186365,0.0198312528540334,0.745690700302518,0.00480514910929676,0.000497414951952335,"4 S 3",5,250,NA,NA,NA
4,0.0133534204300508,0.152609148705919,0.830783738813666,0.0996246039949472,0.0106092741133857,"4 NE 3",5,250,NA,NA,NA
5,0.0994705801559031,0.632109856703673,0.578249318262603,0.114031013825431,0.0184977767546415,"4 NW 1",5,250,NA,NA,NA
2,NA,NA,NA,0.0198493960072275,0.00409022832574251,"5 S 3",5,250,NA,NA,NA
7,0.0973255274463768,0.548685593732817,0.771312162916483,0.134023238361548,0.020454434648724,"4 S 1",5,250,NA,NA,NA
5,0.0819538470419179,0.414733116647289,0.784188049148188,0.111514954847426,0.0227738435477039,"1 NE 3",5,250,NA,NA,NA
3,0.0613425574948697,0.576975288544587,0.818823056611066,0.241045395591577,0.0629242725617316,"4 W 3",5,250,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",5,250,NA,NA,NA
4,0.0460844985635717,0.421121742530644,0.577416236224792,0.185969802208165,0.0488782100533929,"5 E 1",5,250,NA,NA,NA
4,0.0988413867036112,0.534160205008674,0.992286786154499,0.0397498630786784,0.0106559107350998,"5 NE 3",5,250,NA,NA,NA
